Advertiser,Brand Root,Brand (Major),Brand (Minor),Brand (Leaf),Publisher,Date,Device,Direct/Indirect,Type,First Seen,Last Seen,Creative Text,Link to Creative,Creative ID,Spend (USD),Impressions
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/29/23,Facebook,Direct,Link Post,10/1/23,1/1/24,Support your immune system now and enjoy moments ahead later with Nature Made Vitamin D Extra Strength.† ... See more,https://s3.amazonaws.com/YM_Ads/720369640135284.png,459279315,3117.6819,432243
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/29/23,Facebook,Direct,Video Post,10/2/23,1/1/24,"Whatever your routine, start with vitamins from Nature Made, the #1 Pharmacist recommended vitamins and supplement brand*. ... See more",https://s3.amazonaws.com/YM_Ads/720375206801394.png,459936905,692.8182,96054
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/29/23,Facebook,Direct,Video Post,10/3/21,1/1/24,"Support your immune system now with Nature Made Vitamin D Extra Strength and celebrate the moments ahead later.† †This statement has not been evaluated by the Food and Drug Administration. These products are not intended to diagnose, treat, c ... See more",https://s3.amazonaws.com/YM_Ads/720371096801805.png,459276597,1039.2273,144081
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/29/23,Facebook,Direct,Video Post,1/9/23,1/1/24,Jump start your day by adding the #1 Pharmacist recommended vitamin and supplement brand to your morning routine.* *Based on a survey of Pharmacists who recommend branded vitamins and supplements.,https://s3.amazonaws.com/YM_Ads/10159847527049713.png,391940065,1385.6364,192108
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/29/23,Facebook,Direct,Video Post,10/1/23,1/1/24,Support your immune system now and support your favorite team later with Nature Made Vitamin D Extra Strength. † ... See more,https://s3.amazonaws.com/YM_Ads/720371940135054.png,459300835,1385.6364,192108
"Pharmavite, LLC.",Nature Made,Nature Made Multi Complete,Nature Made Multi Complete,Nature Made Multi Complete,Facebook,10/29/23,Facebook,Direct,Video Post,10/1/23,1/1/24,"Freshen up your morning with vitamins from Nature Made, the #1 Pharmacist recommended vitamin and supplement brand*. ... See more",https://s3.amazonaws.com/YM_Ads/720374806801434.png,459294491,1732.0454,240135
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,football.fantasysports.yahoo.com,10/29/23,Desktop Display,Indirect,HTML5,9/4/23,10/30/23,Start your day with Nature Made® START NOW Nature Made Nature Made Magnesium NatureMade Multi+ D3 - - Omega-3 -,https://s3.amazonaws.com/YM_Ads/n2MJghI9cKKoKU78BCTH8g.png,450505841,2122.7373,706186
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Hulu,10/29/23,OTT,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,822.8734,27429
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Hulu,10/29/23,OTT,Direct,Video,10/4/23,12/31/23,Start your day with nature. Made the number one pharmacist recommended vitamin and supplement brand.,https://s3.amazonaws.com/YM_Ads/E9cmc-w6j_HureHKuMKfhQ.mp4,460617364,1645.7467,54858
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,10/29/23,Instagram,Direct,Link Post,10/1/23,1/1/24,Support your immune system now and enjoy moments ahead later with Nature Made Vitamin D Extra Strength.† ... See more,https://s3.amazonaws.com/YM_Ads/-2908431054472158160.png,459886805,1638.7826,206703
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,10/29/23,Instagram,Direct,Video Post,10/1/23,1/1/24,"Freshen up your morning with vitamins from Nature Made, the #1 Pharmacist recommended vitamin and supplement brand*. *Based on a survey of pharmacists who recommend branded vitamins and supplements.",https://s3.amazonaws.com/YM_Ads/6863865683148825971.png,461460107,6321.0186,797283
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,10/29/23,Instagram,Direct,Video Post,1/5/23,1/1/24,Jump start your day by adding the #1 Pharmacist recommended vitamin and supplement brand to your morning routine.* *Based on a survey of Pharmacists who recommend branded vitamins and supplements.,https://s3.amazonaws.com/YM_Ads/1893167700073152370.png,392720816,1170.559,147645
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,merriam-webster.com,10/29/23,Desktop Display,Indirect,HTML5,9/4/23,10/30/23,Start your day with Nature Made® START NOW Nature Made Nature Made Magnesium NatureMade Multi+ D3 - - Omega-3 -,https://s3.amazonaws.com/YM_Ads/n2MJghI9cKKoKU78BCTH8g.png,450505841,26.1169,4952
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,nbcsports.com (Comcast NBC Universal Digital),10/29/23,Desktop Display,Indirect,HTML5,9/4/23,10/30/23,Start your day with Nature Made® START NOW Nature Made Nature Made Magnesium NatureMade Multi+ D3 - - Omega-3 -,https://s3.amazonaws.com/YM_Ads/n2MJghI9cKKoKU78BCTH8g.png,450505841,45.7382,25103
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,OTT Streaming Services (General),10/29/23,OTT,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,7745.4771,309804
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Paramount+,10/29/23,OTT,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,804.3478,36561
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,10/29/23,Pinterest,Direct,Photo Post,10/1/23,12/31/23,Give your immune system a head start†,https://s3.amazonaws.com/YM_Ads/-203458659359793659.png,459869866,3459.8347,518420
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,10/29/23,Pinterest,Direct,Video Post,10/1/23,12/31/23,Give your immune system a head start†,https://s3.amazonaws.com/YM_Ads/2552987513883366740.png,459869824,376.069,56350
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,10/29/23,Pinterest,Direct,Photo Post,10/15/23,12/28/23,Nature Made Immune Health Support,https://s3.amazonaws.com/YM_Ads/890869637295601745.png,467124189,300.8552,45080
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Pinterest,10/29/23,Pinterest,Direct,Video Post,10/1/23,12/31/23,Give your immune system a head start†,https://s3.amazonaws.com/YM_Ads/8915449531976981985.png,459869743,714.5311,107065
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,Pinterest,10/29/23,Pinterest,Direct,Video Post,10/1/23,12/31/23,Start your day with Nature Made.,https://s3.amazonaws.com/YM_Ads/-1221092389051069599.png,459870405,2105.9863,315560
"Pharmavite, LLC.",Nature Made,Nature Made L - Lysine,Nature Made L - Lysine,Nature Made L - Lysine,Pinterest,10/29/23,Pinterest,Direct,Photo Post,5/16/23,10/29/23,Nature Made Extra Strength L - Lysine 1000 mg Tablets - 60ct,https://s3.amazonaws.com/YM_Ads/-8401324520732822918.png,445892260,37.6069,5635
"Pharmavite, LLC.",Nature Made,Nature Made Multi Complete,Nature Made Multi Complete,Nature Made Multi Complete,Pinterest,10/29/23,Pinterest,Direct,Video Post,10/3/23,12/31/23,Make Nature Made part of your morning.,https://s3.amazonaws.com/YM_Ads/8388294490961229062.png,460817316,1654.7036,247940
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,realtor.com,10/29/23,Desktop Display,Indirect,HTML5,9/4/23,10/30/23,Start your day with Nature Made® START NOW Nature Made Nature Made Magnesium NatureMade Multi+ D3 - - Omega-3 -,https://s3.amazonaws.com/YM_Ads/n2MJghI9cKKoKU78BCTH8g.png,450505841,79.5028,21460
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,TikTok,10/29/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Support your immune system now and support your favorite team later with Vitamin D Extra Strength.†,https://sensortower-ads.s3.amazonaws.com/b6e9f692534c641c031449fb9594fe0a.mp4,459874094,5272.4331,538542
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,TikTok,10/29/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Changes I've made to my morning routine as someone who works from home. ,https://sensortower-ads.s3.amazonaws.com/e1b0328bc550a21e1e0f98ad86bae152.mp4,459872179,4296.0566,438812
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Vitamin D3,Nature Made Gummies Vitamin D3,TikTok,10/29/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Support your immune system now with Vitamin D Extra Strength and enjoy live concerts later.†,https://sensortower-ads.s3.amazonaws.com/5006c9b20844f1dde7cd152103abdc9c.mp4,459872213,5272.4331,538542
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Vitamin D3,Nature Made Gummies Vitamin D3,TikTok,10/29/23,TikTok,Direct,Video Post,10/1/23,1/1/24,Support your immune system now and cheers to the moments ahead later with Vitamin D Extra Strength.†,https://sensortower-ads.s3.amazonaws.com/8812e0e14ad4878651edee63014fa8ed.mp4,459871957,5858.2588,598380
Bayer HealthCare LLC.,One A Day,One A Day Prenatal,One A Day Prenatal,One A Day Prenatal,walmart.com,10/29/23,Desktop Display,Direct,HTML5,9/9/23,10/31/23,ONE A DAY. High in folic acid #1 OB-GYN recommended OTC prenatal multivitamin brand. Shop now ONE A DAY ONE A DAY Prenatal x,https://s3.amazonaws.com/YM_Ads/ioDkhYroT-gyXqhrjskHhg.png,452266504,4591.9419,624743
Bayer HealthCare LLC.,One A Day,One A Day Prenatal,One A Day Prenatal,One A Day Prenatal,walmart.com,10/29/23,Desktop Display,Direct,HTML5,9/10/23,10/31/23,"ONE A DAY. Support for mom & baby Choose a multivitamin with folic acid, DHA, & choline. Shop now ONE A DAY. Prenatal ADVANCED COMPLETE MULTIVITAMIN - BRAIN SUPPORT""",https://s3.amazonaws.com/YM_Ads/l9j59MFSue7C-Rha48hkBw.png,452513987,5903.9253,803241
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,walmart.com,10/29/23,Desktop Display,Direct,HTML5,10/15/23,10/29/23,"Nature Made, Gear up for your day Give your immune system a head start. Try now RECOMMENDED Nature Made Nature Made D3 GUMMIES 2000 IU 50 mcg) 250 mg +This statement has not been evaluated by the Food and Drug Administration. - serving These products are not intended to diagnose, treat, cure or prevent any disease.",https://s3.amazonaws.com/YM_Ads/bpe9JCj1Fw9Y7fAFp9F0qw.png,465280556,1311.9834,178498
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,YouTube,10/29/23,YouTube,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,715.138,48648
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,YouTube,10/29/23,YouTube,Direct,Video,8/18/23,12/30/23,"Start your day with nature M, the number one pharmacist recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/KzgTxfcyI3rJxNQo0jyx9A.mp4,444561157,2502.9829,170268
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,YouTube,10/29/23,YouTube,Direct,Video,8/18/23,12/29/23,"Start your day with nature M, the number one pharmacist recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/zsN10DyOY9QnGfH6u1ia6g.mp4,444590144,178.7845,12162
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,YouTube,10/29/23,YouTube,Direct,Video,10/2/23,12/28/23,"Start your day with nature M, the number one pharmacist recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/rbVrOcRAirl4Ol0UaGPiqQ.mp4,460014094,178.7845,12162
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,YouTube,10/29/23,YouTube,Direct,Video,8/31/23,4/12/24,Start your day with Nature Me. The number one pharmacist recommended vitamin and supplement brand.,https://s3.amazonaws.com/YM_Ads/PvOOi8IpKBqN6RyZ6uer2w.mp4,449086236,3754.4744,255402
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,YouTube,10/29/23,YouTube,Direct,Video,10/3/23,12/24/23,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/r0BhVYsFmoBl-1yq1gijFA.mp4,460057114,715.1379,48648
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies Multi & Omega-3,Nature Made Gummies Multi & Omega-3,YouTube,10/29/23,YouTube,Direct,Video,8/31/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/MnaoiV44YY7OIRUKkl77ng.mp4,449100991,1072.707,72972
"Church & Dwight Co., Inc.",Vitafusion,Vitafusion women's supercharged multi,Vitafusion women's supercharged multi,Vitafusion women's supercharged multi,ebay.com,10/30/23,Desktop Display,Indirect,HTML5,1/2/19,1/19/24,CLINICALLY PROVEN vitafusion GUMMY VITAMIN BRAND. ONLY AMERICA'S #1 ABSORPTION Women's LEARN MORE  vitafusion FORVTAMINC&D.,https://s3.amazonaws.com/YM_Ads/GJ6Lds0VDnDDsadgQjPeAw.png,166963910,172.764,66998
Bayer HealthCare LLC.,One A Day,One A Day Multi+,"One A Day Multi+ Hair, Skin, & Nails","One A Day Multi+ Hair, Skin, & Nails",Facebook,10/30/23,Facebook,Direct,Video Post,8/8/22,12/29/23,Hair ✅ Skin ✅ Nails ✅ Add this complete multivitamin to your healthy lifestyle and get a boost of support!,https://s3.amazonaws.com/YM_Ads/-4782423737630130142.png,393323934,1025.0544,142116
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/30/23,Facebook,Direct,Video Post,10/3/21,1/1/24,"Support your immune system now with Nature Made Vitamin D Extra Strength and celebrate the moments ahead later.† †This statement has not been evaluated by the Food and Drug Administration. These products are not intended to diagnose, treat, c ... See more",https://s3.amazonaws.com/YM_Ads/720371096801805.png,459276597,1025.0544,142116
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/30/23,Facebook,Direct,Video Post,1/9/23,1/1/24,Jump start your day by adding the #1 Pharmacist recommended vitamin and supplement brand to your morning routine.* *Based on a survey of Pharmacists who recommend branded vitamins and supplements.,https://s3.amazonaws.com/YM_Ads/10159847527049713.png,391940065,341.6848,47372
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/30/23,Facebook,Direct,Video Post,10/1/23,1/1/24,Support your immune system now and support your favorite team later with Nature Made Vitamin D Extra Strength. † ... See more,https://s3.amazonaws.com/YM_Ads/720371940135054.png,459300835,683.3696,94744
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/30/23,Facebook,Direct,Video Post,10/2/23,1/1/24,"Whatever your routine, start with vitamins from Nature Made, the #1 Pharmacist recommended vitamins and supplement brand*. ... See more",https://s3.amazonaws.com/YM_Ads/720375206801394.png,459936905,1025.0544,142116
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/30/23,Facebook,Direct,Carousel Post,3/22/23,4/12/24,Get your daily vitamins and supplements delivered right to your door. Save 25% off your first order with code SHOP25.*,https://s3.amazonaws.com/YM_Ads/10159962673059713.png,405230293,341.6848,47372
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Facebook,10/30/23,Facebook,Direct,Link Post,10/1/23,1/1/24,Support your immune system now and enjoy moments ahead later with Nature Made Vitamin D Extra Strength.† ... See more,https://s3.amazonaws.com/YM_Ads/720369640135284.png,459279315,1708.4241,236860
"Pharmavite, LLC.",Nature Made,Nature Made Gummies,Nature Made Gummies,Nature Made Gummies,Facebook,10/30/23,Facebook,Direct,Video Post,10/28/23,1/1/24,I start my day with Nature Made Vitamin C & Zinc gummies to support immunity.† What's your mom hack?,https://s3.amazonaws.com/YM_Ads/737837215055193.png,470428321,341.6848,47372
"Pharmavite, LLC.",Nature Made,Nature Made Multi Complete,Nature Made Multi Complete,Nature Made Multi Complete,Facebook,10/30/23,Facebook,Direct,Video Post,10/1/23,1/1/24,"Freshen up your morning with vitamins from Nature Made, the #1 Pharmacist recommended vitamin and supplement brand*. ... See more",https://s3.amazonaws.com/YM_Ads/720374806801434.png,459294491,1366.7393,189488
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Hulu,10/30/23,OTT,Direct,Video,10/4/23,12/31/23,Start your day with nature. Made the number one pharmacist recommended vitamin and supplement brand.,https://s3.amazonaws.com/YM_Ads/E9cmc-w6j_HureHKuMKfhQ.mp4,460617364,7543.9395,251460
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Hulu,10/30/23,OTT,Direct,Video,10/1/23,4/12/24,"Start your day with nature. May the number one pharmacist, recommended vitamin and supplement brand.",https://s3.amazonaws.com/YM_Ads/ehY-e3QLglNeJqn_47JtdA.mp4,459444958,2057.438,68580
Bayer HealthCare LLC.,One A Day,One A Day Multi+,"One A Day Multi+ Hair, Skin, & Nails","One A Day Multi+ Hair, Skin, & Nails",Instagram,10/30/23,Instagram,Direct,Video Post,8/7/22,12/29/23,Hair ✅ Skin ✅ Nails ✅ Add this complete multivitamin to your healthy lifestyle and get a boost of support!,https://s3.amazonaws.com/YM_Ads/-1407000719564603788.png,353588795,246.9634,31150
"Pharmavite, LLC.",Nature Made,Nature Made,Nature Made,Nature Made,Instagram,10/30/23,Instagram,Direct,Video Post,1/5/23,1/1/24,Jump start your day by adding the #1 Pharmacist recommended vitamin and supplement brand to your morning routine.* *Based on a survey of Pharmacists who recommend branded vitamins and supplements.,https://s3.amazonaws.com/YM_Ads/1893167700073152370.png,392720816,246.9634,31150
